project_name,path,lineno,parameter,value
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/scripts/analysis/latex/synthetic_data/gsm_training_file.py,45,temperature,0.7
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/scripts/analysis/latex/synthetic_data/amc_aime_training_file.py,80,temperature,0.7
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/scripts/analysis/latex/synthetic_data/amc_aime_training_file.py,80,max_tokens,12000
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/scripts/analysis/latex/synthetic_data/amc_aime_training_file.py,82,temperature,0.7
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/scripts/analysis/latex/synthetic_data/lcb_training_file_vs_standard.py,76,temperature,0.7
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/scripts/analysis/latex/synthetic_data/lcb_training_file_vs_cot.py,76,temperature,0.7
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/scripts/analysis/latex/synthetic_data/gsm8k_eval.py,68,max_tokens,512
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/scripts/analysis/latex/synthetic_data/gsm8k_eval.py,54,temperature,0.7
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/scripts/analysis/latex/synthetic_data/gsm8k_eval.py,54,top_p,1.0
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/scripts/data_processing/processing/gen_response.py,47,temperature,0.7
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/scripts/data_processing/processing/gen_response.py,47,max_tokens,4096
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/scripts/data_processing/processing/categorize_dad_jokes.py,92,model,gpt-4.1
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/api.py,106,max_tokens,8192
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/api.py,107,top_p,1.0
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/selection.py,107,model,unknown
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/selection.py,262,model,unknown
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/pipeline.py,47,temperature,0.7
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/pipeline.py,48,top_p,0.9
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/pipeline.py,49,min_p,0.0
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/pipeline.py,40,temperature,0.7
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/pipeline.py,40,top_p,0.9
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/pipeline.py,40,min_p,0.0
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/pipeline.py,886,temperature,0.7
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/pipeline.py,887,top_p,0.9
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/methods/factory.py,148,temperature,1.0
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/methods/factory.py,149,top_p,1.0
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/methods/factory.py,144,temperature,1.0
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/methods/factory.py,144,top_p,1.0
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/llms/openrouter.py,84,temperature,0.7
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/llms/openrouter.py,85,top_p,0.9
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/llms/openrouter.py,127,temperature,0.7
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/llms/openrouter.py,128,top_p,0.9
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/analysis/evals/quality.py,100,temperature,0.1
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/analysis/evals/joke_quality.py,119,temperature,0.0
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/analysis/evals/data_quality_qa.py,200,temperature,0.1
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/analysis/evals/data_quality_qa.py,151,temperature,0.1
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/analysis/evals/creative_writing_v3.py,103,temperature,0.0
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/analysis/evals/data_quality.py,193,temperature,0.1
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/analysis/evals/data_quality.py,139,temperature,0.1
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/analysis/evals/factuality.py,143,temperature,0.0
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/analysis/evals/factuality.py,161,temperature,0.1
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/analysis/evals/factuality.py,122,temperature,0.0
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/analysis/evals/factuality.py,122,temperature,0.1
verbalized-sampling,/home/aolmedo/research/repos/projects/verbalized-sampling/verbalized_sampling/evals/safety.py,95,temperature,0.1
RD-Agent,/home/aolmedo/research/repos/projects/RD-Agent/rdagent/scenarios/finetune/scen/utils.py,127,max_tokens,0
RD-Agent,/home/aolmedo/research/repos/projects/RD-Agent/rdagent/scenarios/data_science/proposal/exp_gen/trace_scheduler.py,145,temperature,1.0
RD-Agent,/home/aolmedo/research/repos/projects/RD-Agent/rdagent/scenarios/data_science/proposal/exp_gen/trace_scheduler.py,240,temperature,1.0
RD-Agent,/home/aolmedo/research/repos/projects/RD-Agent/rdagent/scenarios/data_science/proposal/exp_gen/trace_scheduler.py,272,temperature,1.0
RD-Agent,/home/aolmedo/research/repos/projects/RD-Agent/rdagent/scenarios/data_science/proposal/exp_gen/trace_scheduler.py,331,temperature,1.0
GPTSwarm,/home/aolmedo/research/repos/projects/GPTSwarm/swarm/optimizer/node_optimizer/prompt_optimizer.py,102,max_tokens,200
GPTSwarm,/home/aolmedo/research/repos/projects/GPTSwarm/swarm/optimizer/edge_optimizer/parameterization.py,84,temperature,1.0
GPTSwarm,/home/aolmedo/research/repos/projects/GPTSwarm/swarm/environment/operations/cot_step.py,62,max_tokens,50
GPTSwarm,/home/aolmedo/research/repos/projects/GPTSwarm/swarm/environment/operations/optimizable_operation.py,68,max_tokens,200
GPTSwarm,/home/aolmedo/research/repos/projects/GPTSwarm/swarm/environment/operations/optimizable_operation.py,50,max_tokens,100
GPTSwarm,/home/aolmedo/research/repos/projects/GPTSwarm/swarm/environment/operations/crosswords/crosswords_operation.py,15,temperature,0.0
GPTSwarm,/home/aolmedo/research/repos/projects/GPTSwarm/swarm/environment/tools/reader/readers.py,185,model,whisper-1
GPTSwarm,/home/aolmedo/research/repos/projects/GPTSwarm/swarm/environment/tools/vgen/dalle3.py,29,model,dall-e-3
GPTSwarm,/home/aolmedo/research/repos/projects/GPTSwarm/swarm/llm/gpt4v_chat.py,20,max_tokens,300
GPTSwarm,/home/aolmedo/research/repos/projects/GPTSwarm/swarm/llm/gpt_chat.py,50,top_p,1
GPTSwarm,/home/aolmedo/research/repos/projects/GPTSwarm/swarm/llm/gpt_chat.py,50,frequency_penalty,0.0
GPTSwarm,/home/aolmedo/research/repos/projects/GPTSwarm/swarm/llm/gpt_chat.py,50,presence_penalty,0.0
GPTSwarm,/home/aolmedo/research/repos/projects/GPTSwarm/swarm/llm/gpt_chat.py,91,top_p,1
GPTSwarm,/home/aolmedo/research/repos/projects/GPTSwarm/swarm/llm/gpt_chat.py,91,frequency_penalty,0.0
GPTSwarm,/home/aolmedo/research/repos/projects/GPTSwarm/swarm/llm/gpt_chat.py,91,presence_penalty,0.0
GPTSwarm,/home/aolmedo/research/repos/projects/GPTSwarm/swarm/llm/gpt_chat.py,30,max_tokens,8192
GPTSwarm,/home/aolmedo/research/repos/projects/GPTSwarm/swarm/llm/gpt_chat.py,30,temperature,0.0
KnowAgent,/home/aolmedo/research/repos/projects/KnowAgent/Path_Generation/hotpotqa_run/llms.py,56,top_p,0.75
KnowAgent,/home/aolmedo/research/repos/projects/KnowAgent/Path_Generation/hotpotqa_run/llms.py,56,top_k,40
KnowAgent,/home/aolmedo/research/repos/projects/KnowAgent/Path_Generation/hotpotqa_run/llms.py,40,temperature,1
KnowAgent,/home/aolmedo/research/repos/projects/KnowAgent/Path_Generation/hotpotqa_run/llms.py,40,max_tokens,128
KnowAgent,/home/aolmedo/research/repos/projects/KnowAgent/Path_Generation/hotpotqa_run/llms.py,54,temperature,0.9
KnowAgent,/home/aolmedo/research/repos/projects/KnowAgent/Path_Generation/hotpotqa_run/llms.py,54,max_tokens,128
KnowAgent,/home/aolmedo/research/repos/projects/KnowAgent/Path_Generation/alfworld_run/run_alfworld.py,44,top_p,0.75
KnowAgent,/home/aolmedo/research/repos/projects/KnowAgent/Path_Generation/alfworld_run/run_alfworld.py,44,top_k,40
KnowAgent,/home/aolmedo/research/repos/projects/KnowAgent/Path_Generation/alfworld_run/run_alfworld.py,41,temperature,0.9
KnowAgent,/home/aolmedo/research/repos/projects/KnowAgent/Path_Generation/alfworld_run/run_alfworld.py,41,max_tokens,128
CryptoTradingAgents,/home/aolmedo/research/repos/projects/CryptoTradingAgents/tradingagents/default_config.py,3,max_tokens,4096
AlphaAvatar,/home/aolmedo/research/repos/projects/AlphaAvatar/avatar-plugins/avatar-plugins-mcp/alphaavatar/plugins/mcp/mcp_host.py,29,top_k,8
AlphaAvatar,/home/aolmedo/research/repos/projects/AlphaAvatar/avatar-plugins/avatar-plugins-rag/alphaavatar/plugins/rag/rag_anything.py,155,model,text-embedding-3-large
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/megatron/trainers/rollout_mixin.py,267,max_tokens,1
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/megatron/trainers/rollout_mixin.py,267,temperature,0.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/megatron/trainers/rlhf_mixin.py,97,temperature,1.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/megatron/trainers/utils.py,407,temperature,1.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/megatron/arguments/megatron_args.py,71,temperature,0.9
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/megatron/arguments/megatron_args.py,100,top_p,1.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/megatron/arguments/megatron_args.py,101,repetition_penalty,1.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/megatron/arguments/megatron_args.py,25,temperature,0.9
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/megatron/arguments/megatron_args.py,25,top_p,1.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/megatron/arguments/megatron_args.py,25,repetition_penalty,1.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/ray/megatron/grpo_trainer.py,270,max_tokens,1
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/ray/megatron/grpo_trainer.py,270,temperature,0.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/ray/megatron/gkd_trainer.py,329,max_tokens,1
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/ray/megatron/gkd_trainer.py,329,temperature,0.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/ray/megatron/model_worker.py,50,temperature,1.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/model/register.py,138,temperature,1.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/model/register.py,139,top_p,1.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/model/register.py,140,top_k,50
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/model/models/valley.py,56,repetition_penalty,1.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/model/models/valley.py,15,repetition_penalty,1.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/trainers/mixin.py,67,max_tokens,512
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/arguments/rlhf_args.py,257,temperature,0.9
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/arguments/rlhf_args.py,175,temperature,0.9
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/arguments/sft_args.py,173,temperature,0.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/arguments/sft_args.py,124,temperature,0.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/arguments/sampling_args.py,76,temperature,1.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/arguments/sampling_args.py,15,temperature,1.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/arguments/eval_args.py,57,temperature,0.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/arguments/eval_args.py,15,temperature,0.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/rollout/gym_env.py,59,max_tokens,2048
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/rlhf_trainers/rollout_mixin.py,287,max_tokens,1
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/rlhf_trainers/rollout_mixin.py,287,temperature,0.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/rlhf_trainers/args_mixin.py,161,top_p,1.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/rlhf_trainers/args_mixin.py,162,repetition_penalty,1.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/rlhf_trainers/args_mixin.py,100,top_p,1.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/rlhf_trainers/args_mixin.py,100,repetition_penalty,1.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/infer_engine/protocol.py,206,presence_penalty,0.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/infer_engine/protocol.py,207,frequency_penalty,0.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/infer_engine/protocol.py,181,presence_penalty,0.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/infer_engine/protocol.py,181,frequency_penalty,0.0
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/rewards/prm.py,105,model,qwen-plus
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/rewards/prm.py,78,model,qwen-max
ms-swift,/home/aolmedo/research/repos/projects/ms-swift/swift/rewards/prm.py,96,model,qwen-plus
benchllm,/home/aolmedo/research/repos/projects/benchllm/benchllm/similarity.py,5,max_tokens,100
benchllm,/home/aolmedo/research/repos/projects/benchllm/benchllm/similarity.py,5,temperature,0.7
benchllm,/home/aolmedo/research/repos/projects/benchllm/benchllm/similarity.py,12,max_tokens,100
benchllm,/home/aolmedo/research/repos/projects/benchllm/benchllm/similarity.py,12,temperature,0.7
benchllm,/home/aolmedo/research/repos/projects/benchllm/benchllm/similarity.py,42,model,gpt-3
benchllm,/home/aolmedo/research/repos/projects/benchllm/benchllm/cli/main.py,14,model,gpt-3
benchllm,/home/aolmedo/research/repos/projects/benchllm/benchllm/cli/main.py,51,model,gpt-3
DeepAnalyze,/home/aolmedo/research/repos/projects/DeepAnalyze/deepanalyze.py,68,temperature,0.5
DeepAnalyze,/home/aolmedo/research/repos/projects/DeepAnalyze/deepanalyze.py,68,max_tokens,32768
DeepAnalyze,/home/aolmedo/research/repos/projects/DeepAnalyze/deepanalyze/ms-swift/swift/plugin/prm.py,102,model,qwen-plus
DeepAnalyze,/home/aolmedo/research/repos/projects/DeepAnalyze/deepanalyze/ms-swift/swift/plugin/prm.py,73,model,qwen-max
DeepAnalyze,/home/aolmedo/research/repos/projects/DeepAnalyze/deepanalyze/ms-swift/swift/plugin/prm.py,91,model,qwen-plus
DeepAnalyze,/home/aolmedo/research/repos/projects/DeepAnalyze/deepanalyze/ms-swift/swift/trainers/arguments.py,188,top_k,50
DeepAnalyze,/home/aolmedo/research/repos/projects/DeepAnalyze/deepanalyze/ms-swift/swift/trainers/arguments.py,189,top_p,0.9
DeepAnalyze,/home/aolmedo/research/repos/projects/DeepAnalyze/deepanalyze/ms-swift/swift/trainers/arguments.py,190,repetition_penalty,1.0
DeepAnalyze,/home/aolmedo/research/repos/projects/DeepAnalyze/deepanalyze/ms-swift/swift/trainers/arguments.py,184,top_k,50
DeepAnalyze,/home/aolmedo/research/repos/projects/DeepAnalyze/deepanalyze/ms-swift/swift/trainers/arguments.py,184,top_p,0.9
