ID;Name;Description;URL;Topics
740111119;SwiftInfer;Efficient AI Inference & Serving;git://github.com/hpcaitech/SwiftInfer.git;artificial-intelligence,deep-learning,gpt,inference,llama,llama2,llm-inference,llm-serving
757875395;Hacx-GPT;Hacx GPT a powerful, evil brother of WormGPT.;git://github.com/BlackTechX011/Hacx-GPT.git;ai,blacktechx,blacktechx011,chatbot,chatgpt,for,forhackers,gpt,hackerai,hackers,hacking,hackingtool,unsensordai,wormgpt
901162672;OmniThink;[EMNLP 2025]  OmniThink: Expanding Knowledge Boundaries in Machine Writing through Thinking;git://github.com/zjunlp/OmniThink.git;artificial-intelligence,deepseek-r1,deepseek-v3,generation,gpt,gpt4o,information-seeking,knowledge-augmented-generation,large-language-models,machine-writing,natural-language-processing,news-generation,omnithink,qwen,qwen2-5,report-generation,retrieval-augmented-generation,slow-thinking
626166785;phasellm;Large language model evaluation and workflow framework from Phase AI.;git://github.com/wgryc/phasellm.git;ai,gpt,llm,openai,python
640661140;autogpt4all;🛠️ User-friendly bash script for setting up and configuring your LocalAI server with the GPT4All for free! 💸;git://github.com/aorumbayev/autogpt4all.git;ai,bash,bash-script,gpt,gpt4all,llm
393592151;Finetune_LLMs;Repo for fine-tuning Casual LLMs;git://github.com/mallorbc/Finetune_LLMs.git;docker,falcon,gpt,gpt-3,gpt-35-turbo,gpt-4,gpt-j-6b,llama,llama2,llm,llm-training,mpt
620542464;micro-agent;A tiny implementation of an autonomous agent powered by LLMs (OpenAI GPT-4);git://github.com/pHaeusler/micro-agent.git;agent,gpt,llm,openai
700364961;openai-style-api;支持将openai、claude、azure openai, gemini,kimi, 智谱AI,通义千问,讯飞星火API等模型服务方的调用转为openai方式调用。屏蔽不同大模型API的差异，统一用openai api标准格式使用大模型(Shield the differences between different large model APIs and use large models in a unified openai API standard format);git://github.com/tian-minghui/openai-style-api.git;azure,claude,gemini,gpt,kimi,open-ai,openai-api,qwen,xunfei-spark,zhipuai
625265280;INSIGHT;INSIGHT is an autonomous AI that can do medical research!;git://github.com/oneil512/INSIGHT.git;agent,ai,chatgpt,gpt,llm,medical,ml,python
717165456;xllm;🦖 X—LLM: Cutting Edge & Easy LLM Finetuning;git://github.com/bobazooba/xllm.git;alpaca,bitsandbytes,cerebras,chatgpt,deep-learning,deep-neural-networks,gpt,gpt-4,gptq,large-language-models,llama,llama2,llm,mistral,openai,pytorch,torch,vicuna,zephyr
610618451;EasyInstruct;[ACL 2024] An Easy-to-use Instruction Processing Framework for LLMs.;git://github.com/zjunlp/EasyInstruct.git;api,chain-of-thought,chatgpt,easyinstruct,gpt,gpt-3,in-context-learning,instructions,knowlm,large-language-models,llama,multimodal,prompt,prompting,pypy-library,python,reasoning,tool
670350959;GeniA;Your Engineering Gen AI Team member 🧬🤖💻;git://github.com/genia-dev/GeniA.git;agent,ai,aws,azure,chatgpt,gcp,gpt,gpt-3,gpt-4,kubernetes,llm,openai,python
580595594;llm-strategy;Directly Connecting Python to LLMs via Strongly-Typed Functions, Dataclasses, Interfaces & Generic Types;git://github.com/BlackHC/llm-strategy.git;gpt,langchain,llm,openai,pydantic,python,strongly-typed
765455287;JetStream;JetStream is a throughput and memory optimized engine for LLM inference on XLA devices, starting with TPUs (and GPUs in future -- PRs welcome).;git://github.com/AI-Hypercomputer/JetStream.git;gemma,gpt,gpu,inference,jax,large-language-models,llama,llama2,llm,llm-inference,llmops,mlops,model-serving,pytorch,tpu,transformer
802174871;django-ai-assistant;Integrate AI Assistants with Django to build intelligent applications;git://github.com/vintasoftware/django-ai-assistant.git;ai,ai-agent,ai-assistant,chatgpt,django,gpt,langchain,openai
642177764;ArxivDigest;ArXiv Digest and Personalized Recommendations using Large Language Models;git://github.com/AutoLLM/ArxivDigest.git;ai,arxiv,arxiv-papers,chatgpt,gpt,gpt4,llm,ml
993931907;chatterbox-tts-api;Local, OpenAI-compatible text-to-speech (TTS) API using Chatterbox, enabling users to generate voice cloned speech anywhere the OpenAI API is used (e.g. Open WebUI, AnythingLLM, etc.);git://github.com/travisvn/chatterbox-tts-api.git;ai,chatgpt,chatterbox,cuda,docker,elevenlabs,gpt,local-llm,ollama,open-webui,openai,openai-api,python,self-hosted,speech,text-to-speech,tts,voice-clone,voice-cloning
738471678;open-assistant-api;The Open Assistant API is a ready-to-use, open-source, self-hosted agent/gpts orchestration creation framework, supporting customized extensions for LLM, RAG, function call, and tools capabilities. It also supports seamless integration with the openai/langchain sdk.;git://github.com/MLT-OSS/open-assistant-api.git;agent,ai,assistants,assistants-api,chatgpt,gpt,gpt-4,gpts,langchain,llm,openai,openai-api,openai-assistants,openai-assistants-api,python,rag,self-hosted
305782184;TabFormer;"Code & Data for ""Tabular Transformers for Modeling Multivariate Time Series"" (ICASSP, 2021)";git://github.com/IBM/TabFormer.git;artificial-intelligence,bert,credit-card-dataset,credit-card-transaction,fraud-detection,gpt,huggingface,icassp,icassp2021,machine-learning,prsa-dataset,pytorch,tabular-data,transformer
909695764;mini-nanoGPT;One-click training of your own GPT. Training a GPT has never been easier for beginners. / 一键从头训练一个LLM，0基础训练GPT原来可以这么简单？;git://github.com/ystemsrx/mini-nanoGPT.git;ai,artificial-intelligence,begginer-friendly,begginers,beginner,database,deep-learning,education,gpt,gpt2,gradio,graphical-interface,gui,learners,machine-learning,neural-network,pytorch,starter,train,user-interface
612833588;AIUI;AIUI is a platform enabling seamless two-way verbal communication with AI.;git://github.com/lspahija/AIUI.git;ai,artificial-intelligence,chatgpt,chatgpt-api,conversation,conversational-ai,gpt,gpt-3,gpt-4,machine-learning,speech,whisper,whisper-ai
596407360;GPT-Telegramus;💜 The best free Telegram bot for ChatGPT, Microsoft Copilot (aka Bing AI / Sidney / EdgeGPT), Microsoft Copilot Designer (aka BingImageCreator), Gemini and Groq with stream writing, requests with images, multiple languages, admin control, data logging and more!;git://github.com/F33RNI/GPT-Telegramus.git;ai,bing,bing-image-creator,bot,chatgpt,dalle,edge-ai,edgegpt,gemini,google,gpt,groq,linux,microsoft,microsoft-copilot-ai,openai,proxy,python,telegram
595713846;pokitoki;Humble AI Telegram Bot;git://github.com/nalgeon/pokitoki.git;ai,bot,chat-gpt,chatbot,deepseek,gpt,openai,telegram
808040756;MeshXL;[NeurIPS 2024] MeshXL: Neural Coordinate Field for Generative 3D Foundation Models, a 3D fundamental model for mesh generation;git://github.com/OpenMeshLab/MeshXL.git;3d,3d-generation,3d-graphics,3d-mesh,3d-mesh-generation,aigc,generative-ai,gpt,language-model,multi-modal
623737874;Instrukt;Integrated AI environment in the terminal. Build, test and instruct agents.;git://github.com/blob42/Instrukt.git;agent-executor,agents,ai,containers,developer-tools,gpt,langchain,llm,rag,terminal,tui
783024581;finite-monkey-engine;AI engine for smart contract audit;git://github.com/BradMoonUESTC/finite-monkey-engine.git;claude,gpt,large-language-model,llm,prompts,vulnerability
582825579;chat.petals.dev;💬 Chatbot web app + HTTP and Websocket endpoints for LLM inference with the Petals client;git://github.com/petals-infra/chat.petals.dev.git;api,bloom,chatbot,distributed-systems,gpt,guanaco,language-models,large-language-models,llama,llama2,transformer,volunteer-computing
777502336;unify;Notion for AI Observability 📊;git://github.com/unifyai/unify.git;ai,claude,gpt,gpt-4,llama2,llm,llm-inference,llms,mixtral,openai,python
724031176;LL3DA;"[CVPR 2024] ""LL3DA: Visual Interactive Instruction Tuning for Omni-3D Understanding, Reasoning, and Planning""; an interactive Large Language 3D Assistant.";git://github.com/Open3DA/LL3DA.git;3d,3d-models,3d-to-text,cvpr2024,gpt,instruction-tuning,language-model,llm,multi-modal,scene-understanding
926207459;Curie;❓Curie: Automated and Rigorous Scientific Experimentation with AI Agents;git://github.com/Just-Curieous/Curie.git;ai-agents,ai-for-science,artificial-intelligence,cli,gpt,llm,scientific-experiment,scientific-research
681653336;nanodl;A Jax-based library for building transformers, includes implementations of GPT, Gemma, LlaMa, Mixtral, Whisper, SWin, ViT and more.;git://github.com/HenryNdubuaku/nanodl.git;attention,attention-mechanism,deep-learning,distributed-training,flax,gpt,jax,llama,machine-learning,mistral,nlp,transformer
653978519;LRV-Instruction;[ICLR'24] Mitigating Hallucination in Large Multi-Modal Models via Robust Instruction Tuning;git://github.com/FuxiaoLiu/LRV-Instruction.git;chatgpt,evaluation,evaluation-metrics,foundation-models,gpt,gpt-4,hallucination,iclr,iclr2024,llama,llava,multimodal,object-detection,prompt-engineering,vicuna,vision,vision-and-language,vqa
799084863;swiftLLM;A tiny yet powerful LLM inference system tailored for researching purpose. vLLM-equivalent performance with only 2k lines of code (2% of vLLM).;git://github.com/interestingLSY/swiftLLM.git;cuda,gpt,inference,inference-engine,llama,llm,llm-inference,llm-serving,llmops,mlops,model-serving,pytorch,transformer,transformers
705804609;GPT-Driver;Learning to Drive with GPT;git://github.com/PointsCoder/GPT-Driver.git;autonomous-driving,gpt,gpt-3-5-turbo,large-language-models,llm,nuscenes,openai-api
612770423;knowledge-gpt;Extract knowledge from all information sources using gpt and other language models. Index and make Q&A session with information sources.;git://github.com/geeks-of-data/knowledge-gpt.git;context,embedding,embedding-vectors,gpt,gpt3-turbo,gpt4,huggingface,huggingface-transformers,information-extraction,language-model,llama,llm,natural-language-processing,openai,python,question-answering,scraper,sentence-embeddings,sentence-similarity,vector-search
687246031;ROScribe;Write your robot software in minutes.;git://github.com/RoboCoachTechnologies/ROScribe.git;code-generation,generative-ai,gpt,gpt35turbo,gpt4,langchain,openai,python,robot-framework,robot-software,robotics,ros,ros2
903966317;gptree;A CLI tool to provide LLM context for coding projects by combining project files into a single text file (or clipboard text) with directory tree structure.;git://github.com/travisvn/gptree.git;ai,artificial-intelligence,brew,chatgpt,claude,cli,coding-assistant,command-line,copilot,cursor,developer-tools,devtools,gemini,gpt,homebrew,llm,openai,productivity,terminal,tool
701162675;code-interpreter;An innovative open-source Code Interpreter with (GPT,Gemini,Claude,LLaMa) models.;git://github.com/haseeb-heaven/code-interpreter.git;bard-coder,bing-coder,bingai,chatbot,chatgpt,code-interpreter,code-llama,google-bard,gpt,gpt-4,huggingface,interpreter,llm,llm-coder,open-interpreter,openai,phind-coder,python,wizard-coder
1053105824;openchatbi;OpenChatBI is an intelligent chat-based BI tool powered by large language models, designed to help users query, analyze, and visualize data through natural language conversations. It uses LangGraph and LangChain to build chat agent and workflows that support natural language to SQL conversion and data analysis.;git://github.com/zhongyu09/openchatbi.git;agent,ai,analytics,bi,database,datawarehouse,gpt,langchain,langgraph,llm,nlp,text2sql
1003987503;timecopilot;TimeCopilot: the GenAI Forecasting Agent. Built on LLMs and Time Series Foundation Models, it lets you forecast, cross-validate, and detect anomalies using multiple foundation models through a single API. From finance and energy to web analytics, TimeCopilot turns natural-language queries into production-ready forecasts.;git://github.com/AzulGarza/timecopilot.git;agent-based-modeling,agentic-ai,artificial-intelligence,forecasting,generative-ai,gpt,llms,machine-learning,time-series,time-series-forecasting
723478797;LLM_Web_search;An extension for  oobabooga/text-generation-webui that enables the LLM to search the web;git://github.com/mamei16/LLM_Web_search.git;chatgpt,duckduckgo,faiss,gpt,llm,llms,oobabooga,rag,text-generation-webui
732975388;Aurora;"The official codes for ""Aurora: Activating chinese chat capability for Mixtral-8x7B sparse Mixture-of-Experts through Instruction-Tuning""";git://github.com/WangRongsheng/Aurora.git;chinese,fine-tuning,gpt,instruction-tuning,language-model,large-language-models,llm,lora,mixtral,mixtral-8x7b,mixtral-8x7b-instruct,qlora
608755746;TerminalGPT;TerminalGPT - Terminal-based ChatGPT personal assistant app. Provides optimized, tailored answers for your machine's terminal.;git://github.com/adamyodinsky/TerminalGPT.git;ai,assistant,chatgpt,generative-ai,generative-model,gpt,gpt-3,gpt-3-5-turbo,gpt-35-turbo,gpt-4,gpt-5,gpt3-prompts,gptchat,openai,terminal,terminalgpt
661754851;docGPT-langchain;🔐Free GPT-3.5 chat with your docs (PDF, WORD, CSV, TXT);git://github.com/Lin-jun-xiang/docGPT-langchain.git;chatgpt,chatpdf,csv,docx,gpt,gpt-3,gpt3,gpt4,gpt4free,langchain,llm,openai,pdf,python,rag,streamlit,txt,word
663157481;benchllm;Continuous Integration for LLM powered applications;git://github.com/v7labs/benchllm.git;gpt,langchain,llm,python,test-automation
635257556;dolphin;General video interaction platform based on LLMs, including Video ChatGPT;git://github.com/kaleido-lab/dolphin.git;chatgpt,gpt,langchain,video
811368357;ShareGPT4V;[ECCV 2024] ShareGPT4V: Improving Large Multi-modal Models with Better Captions;git://github.com/ShareGPT4Omni/ShareGPT4V.git;chatgpt,eccv2024,gpt,gpt-4v,gpt4v,instruction-tuning,language-model,large-language-models,large-multimodal-models,large-vision-language-models,vision-language-model
633639431;OpenGPT;OpenGPT 3.5/4 is a project aimed at providing practical and user-friendly APIs. The APIs allow for easy integration with various applications, making it simple for developers to incorporate the natural language processing capabilities of GPT into their projects.;git://github.com/uesleibros/OpenGPT.git;ai,api,artificial-intelligence,chatbot,chatgpt-api,chatgpt-free,free,free-gpt,free-to-use,gpt,gpt-3,gpt-4,language-model,model,openai,openai-api,proxy,python,reverse-engineering,services
732296271;gpt_server;gpt_server是一个用于生产级部署LLMs、Embedding、Reranker、ASR、TTS、文生图、图片编辑和文生视频的开源框架。;git://github.com/shell-nlp/gpt_server.git;asr,embedding,fastchat,function-calling,gpt,infinity,llama,llm,lmdeploy,openai,prompt-injection,rerank,sglang,text-moderation,tts,vllm
621409961;llama-trl;LLaMA-TRL: Fine-tuning LLaMA with PPO and LoRA;git://github.com/jasonvanf/llama-trl.git;adapter,chatgpt,gpt,gpt-4,llama,lora,peft,ppo,rlhf,transformer,trl
750878800;AMchat;AM (Advanced Mathematics) Chat is a large language model that integrates advanced mathematical knowledge, exercises in higher mathematics, and their solutions. AM (Advanced Mathematics) chat 高等数学大模型。一个集成数学知识和高等数学习题及其解答的大语言模型。;git://github.com/AXYZdong/AMchat.git;advanced-mathematics,fine-tuning-llm,gpt,large-language-models,llm,math
631152162;Vicuna-LoRA-RLHF-PyTorch;A full pipeline to finetune Vicuna LLM with LoRA and RLHF on consumer hardware. Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the Vicuna architecture. Basically ChatGPT but with Vicuna;git://github.com/jackaduma/Vicuna-LoRA-RLHF-PyTorch.git;chatgpt,finetune,gpt,llama,llm,lora,peft,ppo,pytorch,reward-models,rlhf,vicuna,vicuna-7b
